customer_id,country,signup_date,last_observed_date,source_system,is_simulated,simulation_version
C14177,United Kingdom,2011-06-13 11:10:00,2011-09-16 09:52:00,UCI Online Retail,False,
C14178,United Kingdom,2011-06-10 12:51:00,2011-12-01 12:01:00,UCI Online Retail,False,
C14179,United Kingdom,2011-10-18 14:00:00,2011-10-30 12:07:00,UCI Online Retail,False,
C14180,United Kingdom,2010-12-02 13:08:00,2011-11-29 10:56:00,UCI Online Retail,False,
C14184,United Kingdom,2011-10-04 12:43:00,2011-10-04 12:43:00,UCI Online Retail,False,
C14185,United Kingdom,2011-01-12 13:52:00,2011-01-12 13:52:00,UCI Online Retail,False,
C14188,United Kingdom,2011-02-02 13:46:00,2011-12-01 09:46:00,UCI Online Retail,False,
C14189,United Kingdom,2010-12-06 11:42:00,2011-12-07 15:55:00,UCI Online Retail,False,
C14191,United Kingdom,2011-05-03 10:30:00,2011-12-08 09:23:00,UCI Online Retail,False,
C14193,United Kingdom,2011-03-15 11:38:00,2011-10-03 09:34:00,UCI Online Retail,False,
C14194,United Kingdom,2011-02-04 14:51:00,2011-12-05 10:38:00,UCI Online Retail,False,
C14195,United Kingdom,2011-04-01 16:50:00,2011-05-22 10:29:00,UCI Online Retail,False,
C14196,United Kingdom,2011-08-25 10:25:00,2011-08-25 10:25:00,UCI Online Retail,False,
C14198,United Kingdom,2011-04-14 14:54:00,2011-12-05 16:34:00,UCI Online Retail,False,
C14199,United Kingdom,2011-05-05 13:44:00,2011-05-05 13:44:00,UCI Online Retail,False,
C14201,United Kingdom,2010-12-15 13:25:00,2011-10-10 13:27:00,UCI Online Retail,False,
C14204,United Kingdom,2011-12-07 13:38:00,2011-12-07 13:38:00,UCI Online Retail,False,
C14205,United Kingdom,2010-12-09 13:38:00,2011-11-29 11:56:00,UCI Online Retail,False,
C14206,United Kingdom,2010-12-14 10:31:00,2011-04-14 16:38:00,UCI Online Retail,False,
C14208,United Kingdom,2011-09-06 12:48:00,2011-09-06 12:48:00,UCI Online Retail,False,
C14209,United Kingdom,2011-01-11 12:56:00,2011-11-29 10:18:00,UCI Online Retail,False,
C14210,United Kingdom,2010-12-03 12:43:00,2011-09-09 12:55:00,UCI Online Retail,False,
C14211,United Kingdom,2011-02-17 15:50:00,2011-10-17 13:23:00,UCI Online Retail,False,
C14212,United Kingdom,2011-09-11 12:45:00,2011-09-11 12:45:00,UCI Online Retail,False,
C14213,United Kingdom,2010-12-03 09:47:00,2010-12-03 09:47:00,UCI Online Retail,False,
C14214,United Kingdom,2011-03-07 12:26:00,2011-11-09 10:31:00,UCI Online Retail,False,
C14215,United Kingdom,2010-12-06 15:34:00,2011-11-28 12:19:00,UCI Online Retail,False,
C14216,United Kingdom,2011-11-02 10:51:00,2011-12-06 14:56:00,UCI Online Retail,False,
C14217,United Kingdom,2010-12-08 13:28:00,2011-12-08 11:53:00,UCI Online Retail,False,
C14218,United Kingdom,2011-10-28 10:00:00,2011-10-28 10:00:00,UCI Online Retail,False,
C14219,United Kingdom,2011-12-05 16:23:00,2011-12-05 16:23:00,UCI Online Retail,False,
C14220,United Kingdom,2010-12-16 18:18:00,2011-04-06 13:23:00,UCI Online Retail,False,
C14221,United Kingdom,2011-01-04 15:33:00,2011-10-28 13:42:00,UCI Online Retail,False,
C14222,United Kingdom,2011-06-15 16:42:00,2011-06-15 16:42:00,UCI Online Retail,False,
C14223,United Kingdom,2011-03-20 16:02:00,2011-09-08 13:38:00,UCI Online Retail,False,
C14224,United Kingdom,2011-01-23 13:58:00,2011-08-21 13:24:00,UCI Online Retail,False,
C14226,United Kingdom,2011-03-15 15:36:00,2011-11-11 11:34:00,UCI Online Retail,False,
C14227,United Kingdom,2011-02-28 12:27:00,2011-11-13 15:48:00,UCI Online Retail,False,
C14229,United Kingdom,2011-01-10 12:03:00,2011-10-19 10:04:00,UCI Online Retail,False,
C14231,United Kingdom,2011-02-24 11:55:00,2011-06-13 15:35:00,UCI Online Retail,False,
C14232,United Kingdom,2011-03-20 12:44:00,2011-11-08 12:17:00,UCI Online Retail,False,
C14233,United Kingdom,2011-01-26 12:43:00,2011-10-27 09:25:00,UCI Online Retail,False,
C14234,United Kingdom,2011-10-13 13:58:00,2011-11-17 17:53:00,UCI Online Retail,False,
C14235,United Kingdom,2011-03-24 13:23:00,2011-11-29 13:26:00,UCI Online Retail,False,
C14236,United Kingdom,2010-12-02 18:49:00,2011-09-20 09:13:00,UCI Online Retail,False,
C14237,United Kingdom,2010-12-01 13:20:00,2010-12-01 13:20:00,UCI Online Retail,False,
C14238,United Kingdom,2011-01-17 14:40:00,2011-01-17 14:40:00,UCI Online Retail,False,
C14239,United Kingdom,2011-01-27 14:45:00,2011-10-27 14:40:00,UCI Online Retail,False,
C14240,United Kingdom,2011-04-28 11:40:00,2011-11-09 13:45:00,UCI Online Retail,False,
C14241,United Kingdom,2011-06-09 11:46:00,2011-06-09 11:46:00,UCI Online Retail,False,
C14242,United Kingdom,2011-01-18 08:53:00,2011-04-19 11:46:00,UCI Online Retail,False,
C14243,United Kingdom,2010-12-09 08:34:00,2011-12-01 11:12:00,UCI Online Retail,False,
C14245,United Kingdom,2011-03-21 10:41:00,2011-06-16 14:33:00,UCI Online Retail,False,
C14246,United Kingdom,2011-04-08 08:25:00,2011-08-21 11:50:00,UCI Online Retail,False,
C14247,United Kingdom,2011-03-06 15:21:00,2011-03-06 15:21:00,UCI Online Retail,False,
C14248,United Kingdom,2011-01-25 14:45:00,2011-01-25 14:45:00,UCI Online Retail,False,
C14250,United Kingdom,2011-09-11 13:44:00,2011-12-02 14:30:00,UCI Online Retail,False,
C14251,United Kingdom,2011-10-13 12:46:00,2011-12-08 08:32:00,UCI Online Retail,False,
C14256,United Kingdom,2010-12-10 11:44:00,2011-03-30 16:39:00,UCI Online Retail,False,
C14257,United Kingdom,2011-01-25 10:49:00,2011-10-19 13:38:00,UCI Online Retail,False,
C14258,United Kingdom,2011-01-06 12:18:00,2011-11-30 15:27:00,UCI Online Retail,False,
C14259,United Kingdom,2011-07-21 10:44:00,2011-07-21 10:44:00,UCI Online Retail,False,
C14261,United Kingdom,2011-09-22 10:47:00,2011-10-20 10:04:00,UCI Online Retail,False,
C14262,United Kingdom,2011-04-13 12:23:00,2011-12-01 14:17:00,UCI Online Retail,False,
C14264,United Kingdom,2010-12-02 17:35:00,2011-07-08 10:20:00,UCI Online Retail,False,
C14265,Unspecified,2011-07-14 09:10:00,2011-08-22 13:32:00,UCI Online Retail,False,
C14267,United Kingdom,2011-03-24 11:38:00,2011-07-12 11:11:00,UCI Online Retail,False,
C14270,United Kingdom,2011-01-12 09:33:00,2011-01-12 09:33:00,UCI Online Retail,False,
C14271,United Kingdom,2011-04-28 12:47:00,2011-04-28 12:47:00,UCI Online Retail,False,
C14272,United Kingdom,2011-03-30 13:57:00,2011-09-27 10:08:00,UCI Online Retail,False,
C14273,United Kingdom,2011-04-11 13:24:00,2011-10-19 13:20:00,UCI Online Retail,False,
C14276,United Kingdom,2011-02-23 09:38:00,2011-09-12 17:49:00,UCI Online Retail,False,
C14277,France,2011-05-11 13:20:00,2011-11-24 15:01:00,UCI Online Retail,False,
C14280,United Kingdom,2011-05-27 10:37:00,2011-05-27 10:37:00,UCI Online Retail,False,
C14282,United Kingdom,2010-12-07 12:21:00,2011-12-06 17:04:00,UCI Online Retail,False,
C14284,United Kingdom,2011-09-14 13:04:00,2011-11-09 08:11:00,UCI Online Retail,False,
C14285,United Kingdom,2011-06-16 12:36:00,2011-11-18 14:50:00,UCI Online Retail,False,
C14286,United Kingdom,2011-04-11 08:16:00,2011-11-16 10:34:00,UCI Online Retail,False,
C14287,United Kingdom,2011-05-25 11:41:00,2011-12-01 13:25:00,UCI Online Retail,False,
C14288,United Kingdom,2011-05-10 13:22:00,2011-05-11 15:17:00,UCI Online Retail,False,
C14289,United Kingdom,2011-02-23 12:33:00,2011-12-01 11:44:00,UCI Online Retail,False,
C14290,United Kingdom,2010-12-13 10:24:00,2011-11-28 14:02:00,UCI Online Retail,False,
C14291,United Kingdom,2011-03-09 15:20:00,2011-12-08 10:26:00,UCI Online Retail,False,
C14292,United Kingdom,2011-01-17 16:20:00,2011-12-02 11:50:00,UCI Online Retail,False,
C14293,United Kingdom,2010-12-06 10:18:00,2011-12-06 15:17:00,UCI Online Retail,False,
C14295,United Kingdom,2011-01-11 11:53:00,2011-10-30 15:50:00,UCI Online Retail,False,
C14297,United Kingdom,2011-03-10 08:31:00,2011-11-22 09:06:00,UCI Online Retail,False,
C14298,United Kingdom,2010-12-14 12:59:00,2011-12-06 15:04:00,UCI Online Retail,False,
C14299,United Kingdom,2010-12-08 13:33:00,2011-12-01 16:05:00,UCI Online Retail,False,
C14300,United Kingdom,2011-11-21 08:57:00,2011-11-21 08:57:00,UCI Online Retail,False,
C14301,United Kingdom,2011-08-14 15:33:00,2011-08-24 09:04:00,UCI Online Retail,False,
C14304,United Kingdom,2011-02-11 14:48:00,2011-05-01 11:50:00,UCI Online Retail,False,
C14305,United Kingdom,2011-07-27 14:14:00,2011-09-29 15:29:00,UCI Online Retail,False,
C14306,United Kingdom,2011-09-15 10:31:00,2011-10-19 13:23:00,UCI Online Retail,False,
C14307,United Kingdom,2010-12-01 11:41:00,2011-09-12 09:38:00,UCI Online Retail,False,
C14309,United Kingdom,2010-12-16 13:05:00,2011-12-01 13:33:00,UCI Online Retail,False,
C14311,United Kingdom,2011-04-11 10:14:00,2011-04-28 19:49:00,UCI Online Retail,False,
C14312,United Kingdom,2011-01-06 16:35:00,2011-10-24 09:46:00,UCI Online Retail,False,
C14314,United Kingdom,2011-08-25 10:39:00,2011-08-25 10:39:00,UCI Online Retail,False,
C14315,United Kingdom,2011-03-18 12:59:00,2011-11-18 15:35:00,UCI Online Retail,False,
C14317,United Kingdom,2011-10-06 10:44:00,2011-10-06 10:44:00,UCI Online Retail,False,
C14320,United Kingdom,2011-01-11 09:12:00,2011-05-17 09:24:00,UCI Online Retail,False,
C14321,United Kingdom,2011-01-10 11:35:00,2011-11-29 09:47:00,UCI Online Retail,False,
C14323,United Kingdom,2011-04-15 11:44:00,2011-08-17 11:37:00,UCI Online Retail,False,
C14326,United Kingdom,2011-04-11 15:04:00,2011-04-19 11:08:00,UCI Online Retail,False,
C14327,United Kingdom,2011-06-29 13:58:00,2011-06-29 13:58:00,UCI Online Retail,False,
C14329,United Kingdom,2011-01-14 13:42:00,2011-12-01 08:27:00,UCI Online Retail,False,
C14331,United Kingdom,2011-07-27 15:14:00,2011-08-07 13:17:00,UCI Online Retail,False,
C14332,United Kingdom,2011-07-15 10:33:00,2011-11-17 11:54:00,UCI Online Retail,False,
C14333,United Kingdom,2011-10-03 10:38:00,2011-10-06 19:25:00,UCI Online Retail,False,
C14334,United Kingdom,2010-12-16 17:37:00,2011-11-23 10:01:00,UCI Online Retail,False,
C14335,Germany,2011-09-04 13:07:00,2011-11-23 13:41:00,UCI Online Retail,False,
C14336,United Kingdom,2011-03-08 16:48:00,2011-11-23 11:40:00,UCI Online Retail,False,
C14338,United Kingdom,2011-05-27 13:30:00,2011-07-04 16:00:00,UCI Online Retail,False,
C14339,United Kingdom,2011-04-11 11:06:00,2011-04-19 11:31:00,UCI Online Retail,False,
C14340,United Kingdom,2011-05-05 09:44:00,2011-05-05 09:44:00,UCI Online Retail,False,
C14341,United Kingdom,2011-01-25 13:55:00,2011-10-25 15:48:00,UCI Online Retail,False,
C14342,United Kingdom,2011-05-13 13:50:00,2011-11-18 13:21:00,UCI Online Retail,False,
C14344,United Kingdom,2010-12-06 11:58:00,2011-08-04 13:51:00,UCI Online Retail,False,
C14345,United Kingdom,2011-11-01 09:51:00,2011-11-01 09:51:00,UCI Online Retail,False,
C14346,United Kingdom,2011-02-15 13:52:00,2011-08-11 09:47:00,UCI Online Retail,False,
C14348,United Kingdom,2011-03-24 16:23:00,2011-03-24 16:23:00,UCI Online Retail,False,
C14349,United Kingdom,2011-11-29 15:39:00,2011-11-29 15:39:00,UCI Online Retail,False,
C14350,United Kingdom,2011-03-10 14:14:00,2011-03-14 12:27:00,UCI Online Retail,False,
C14351,United Kingdom,2011-06-28 11:56:00,2011-06-28 11:56:00,UCI Online Retail,False,
C14352,United Kingdom,2011-03-11 14:58:00,2011-07-05 15:41:00,UCI Online Retail,False,
C14353,United Kingdom,2011-05-08 16:06:00,2011-05-08 16:06:00,UCI Online Retail,False,
C14354,United Kingdom,2011-11-09 15:36:00,2011-12-04 11:32:00,UCI Online Retail,False,
C14355,United Kingdom,2010-12-09 12:16:00,2010-12-09 12:16:00,UCI Online Retail,False,
C14356,United Kingdom,2011-09-19 14:43:00,2011-10-10 17:16:00,UCI Online Retail,False,
C14357,United Kingdom,2011-10-27 16:23:00,2011-10-27 16:23:00,UCI Online Retail,False,
C14359,United Kingdom,2011-09-13 09:03:00,2011-11-20 13:17:00,UCI Online Retail,False,
C14360,United Kingdom,2011-09-06 11:58:00,2011-11-08 09:12:00,UCI Online Retail,False,
C14362,United Kingdom,2011-11-17 15:08:00,2011-11-17 15:08:00,UCI Online Retail,False,
C14364,United Kingdom,2011-05-12 12:56:00,2011-08-23 11:01:00,UCI Online Retail,False,
C14367,United Kingdom,2011-03-08 14:12:00,2011-12-01 13:19:00,UCI Online Retail,False,
C14368,United Kingdom,2011-01-24 09:52:00,2011-01-24 09:52:00,UCI Online Retail,False,
C14371,United Kingdom,2011-02-17 16:35:00,2011-02-17 16:35:00,UCI Online Retail,False,
C14373,United Kingdom,2010-12-16 15:40:00,2010-12-16 15:40:00,UCI Online Retail,False,
C14375,United Kingdom,2011-06-07 13:44:00,2011-06-07 13:44:00,UCI Online Retail,False,
C14377,United Kingdom,2011-03-22 13:38:00,2011-06-01 13:32:00,UCI Online Retail,False,
C14379,United Kingdom,2011-02-17 15:03:00,2011-10-26 16:43:00,UCI Online Retail,False,
C14381,United Kingdom,2011-10-18 17:10:00,2011-10-18 17:10:00,UCI Online Retail,False,
C14382,United Kingdom,2011-11-13 16:18:00,2011-11-13 16:18:00,UCI Online Retail,False,
C14383,United Kingdom,2011-06-29 10:18:00,2011-11-01 15:53:00,UCI Online Retail,False,
C14385,United Kingdom,2011-11-16 11:55:00,2011-11-30 15:36:00,UCI Online Retail,False,
C14386,United Kingdom,2011-02-16 09:45:00,2011-02-16 09:45:00,UCI Online Retail,False,
C14387,United Kingdom,2011-08-22 14:13:00,2011-11-07 12:29:00,UCI Online Retail,False,
C14388,United Kingdom,2010-12-02 11:02:00,2011-12-01 11:13:00,UCI Online Retail,False,
C14389,United Kingdom,2011-01-25 12:45:00,2011-12-01 09:19:00,UCI Online Retail,False,
C14390,United Kingdom,2010-12-02 11:56:00,2011-11-29 13:49:00,UCI Online Retail,False,
C14393,United Kingdom,2011-05-05 18:16:00,2011-05-05 18:16:00,UCI Online Retail,False,
C14395,United Kingdom,2010-12-02 18:15:00,2011-12-07 14:34:00,UCI Online Retail,False,
C14396,United Kingdom,2010-12-03 15:19:00,2011-10-05 16:09:00,UCI Online Retail,False,
C14397,United Kingdom,2011-05-10 12:25:00,2011-12-09 09:57:00,UCI Online Retail,False,
C14400,United Kingdom,2011-07-13 15:50:00,2011-07-21 18:05:00,UCI Online Retail,False,
C14401,United Kingdom,2010-12-15 09:07:00,2011-12-05 13:30:00,UCI Online Retail,False,
C14403,United Kingdom,2011-04-06 14:23:00,2011-08-01 12:57:00,UCI Online Retail,False,
C14404,United Kingdom,2010-12-05 16:00:00,2011-11-06 12:30:00,UCI Online Retail,False,
C14406,United Kingdom,2011-08-12 16:54:00,2011-08-12 16:54:00,UCI Online Retail,False,
C14407,United Kingdom,2011-03-08 11:59:00,2011-08-24 14:02:00,UCI Online Retail,False,
C14408,United Kingdom,2011-03-20 14:41:00,2011-11-29 11:41:00,UCI Online Retail,False,
C14409,United Kingdom,2010-12-06 15:03:00,2011-09-29 18:18:00,UCI Online Retail,False,
C14410,United Kingdom,2011-02-07 09:36:00,2011-11-24 11:16:00,UCI Online Retail,False,
C14411,United Kingdom,2011-02-02 10:56:00,2011-02-02 10:56:00,UCI Online Retail,False,
C14412,United Kingdom,2011-09-28 08:48:00,2011-11-04 13:14:00,UCI Online Retail,False,
C14413,United Kingdom,2010-12-12 13:37:00,2010-12-12 13:37:00,UCI Online Retail,False,
C14414,United Kingdom,2010-12-16 11:11:00,2011-09-09 12:09:00,UCI Online Retail,False,
C14415,United Kingdom,2010-12-14 13:06:00,2011-12-08 14:38:00,UCI Online Retail,False,
C14416,United Kingdom,2011-10-28 15:10:00,2011-11-17 15:22:00,UCI Online Retail,False,
C14418,United Kingdom,2011-08-23 17:18:00,2011-12-06 11:39:00,UCI Online Retail,False,
C14419,United Kingdom,2010-12-10 10:56:00,2011-11-29 11:22:00,UCI Online Retail,False,
C14420,United Kingdom,2011-09-01 18:07:00,2011-09-15 16:57:00,UCI Online Retail,False,
C14421,United Kingdom,2011-05-12 10:49:00,2011-10-13 13:24:00,UCI Online Retail,False,
C14422,United Kingdom,2011-03-17 17:26:00,2011-12-09 11:26:00,UCI Online Retail,False,
C14423,United Kingdom,2011-05-05 15:12:00,2011-05-05 15:12:00,UCI Online Retail,False,
C14424,United Kingdom,2011-11-22 11:48:00,2011-11-22 11:48:00,UCI Online Retail,False,
C14426,United Kingdom,2010-12-15 12:06:00,2011-11-21 11:47:00,UCI Online Retail,False,
C14427,United Kingdom,2011-10-07 09:10:00,2011-10-20 14:23:00,UCI Online Retail,False,
C14428,United Kingdom,2011-01-18 16:39:00,2011-12-02 13:17:00,UCI Online Retail,False,
C14431,United Kingdom,2011-02-10 10:40:00,2011-02-14 10:56:00,UCI Online Retail,False,
C14432,United Kingdom,2011-09-11 14:09:00,2011-11-30 08:04:00,UCI Online Retail,False,
C14434,United Kingdom,2011-09-28 15:31:00,2011-11-18 08:56:00,UCI Online Retail,False,
C14436,United Kingdom,2011-09-02 10:13:00,2011-09-02 10:13:00,UCI Online Retail,False,
C14437,United Kingdom,2010-12-09 09:27:00,2011-07-19 14:56:00,UCI Online Retail,False,
C14438,United Kingdom,2011-02-06 14:56:00,2011-02-06 14:56:00,UCI Online Retail,False,
C14439,Greece,2011-01-24 11:39:00,2011-01-24 11:39:00,UCI Online Retail,False,
C14440,United Kingdom,2010-12-09 12:49:00,2011-12-01 15:42:00,UCI Online Retail,False,
C14441,United Kingdom,2010-12-09 14:57:00,2011-12-09 09:07:00,UCI Online Retail,False,
C14442,Channel Islands,2011-01-27 09:33:00,2011-12-08 11:53:00,UCI Online Retail,False,
C14443,United Kingdom,2010-12-02 17:05:00,2011-10-17 10:10:00,UCI Online Retail,False,
C14446,United Kingdom,2011-04-07 12:10:00,2011-12-09 11:34:00,UCI Online Retail,False,
C14447,United Kingdom,2011-03-04 10:49:00,2011-11-21 08:28:00,UCI Online Retail,False,
C14448,United Kingdom,2010-12-10 17:26:00,2011-11-30 13:50:00,UCI Online Retail,False,
C14449,United Kingdom,2010-12-02 14:09:00,2011-11-21 12:06:00,UCI Online Retail,False,
C14450,United Kingdom,2011-01-23 11:53:00,2011-06-12 10:46:00,UCI Online Retail,False,
C14451,United Kingdom,2011-05-29 12:35:00,2011-10-10 13:38:00,UCI Online Retail,False,
C14452,United Kingdom,2011-09-07 11:32:00,2011-11-29 12:06:00,UCI Online Retail,False,
C14453,United Kingdom,2011-06-02 14:15:00,2011-06-02 14:15:00,UCI Online Retail,False,
C14456,United Kingdom,2011-07-20 13:06:00,2011-12-04 13:59:00,UCI Online Retail,False,
C14457,United Kingdom,2011-02-02 09:39:00,2011-02-02 09:39:00,UCI Online Retail,False,
C14459,United Kingdom,2011-07-07 13:35:00,2011-07-07 13:35:00,UCI Online Retail,False,
C14460,United Kingdom,2011-02-02 11:54:00,2011-08-21 14:19:00,UCI Online Retail,False,
C14461,United Kingdom,2011-03-23 12:15:00,2011-07-14 17:11:00,UCI Online Retail,False,
C14462,United Kingdom,2011-01-04 12:45:00,2011-10-07 09:22:00,UCI Online Retail,False,
C14463,United Kingdom,2011-05-18 14:42:00,2011-09-02 15:20:00,UCI Online Retail,False,
C14465,United Kingdom,2011-02-10 12:13:00,2011-04-07 12:38:00,UCI Online Retail,False,
C14466,United Kingdom,2010-12-02 13:36:00,2011-11-10 14:07:00,UCI Online Retail,False,
C14467,United Kingdom,2011-01-31 12:35:00,2011-11-22 12:48:00,UCI Online Retail,False,
C14470,United Kingdom,2011-02-25 11:56:00,2011-11-28 10:31:00,UCI Online Retail,False,
C14472,United Kingdom,2010-12-19 14:03:00,2011-08-28 11:01:00,UCI Online Retail,False,
C14473,United Kingdom,2011-03-02 13:56:00,2011-09-26 15:10:00,UCI Online Retail,False,
C14474,United Kingdom,2011-10-24 13:26:00,2011-10-27 12:57:00,UCI Online Retail,False,
C14475,United Kingdom,2011-02-08 10:12:00,2011-09-29 10:46:00,UCI Online Retail,False,
C14476,United Kingdom,2011-03-27 15:39:00,2011-03-27 15:39:00,UCI Online Retail,False,
C14477,United Kingdom,2011-02-15 15:44:00,2011-11-20 11:11:00,UCI Online Retail,False,
C14479,United Kingdom,2010-12-09 12:59:00,2011-03-31 09:07:00,UCI Online Retail,False,
C14480,United Kingdom,2011-11-28 16:35:00,2011-11-28 16:35:00,UCI Online Retail,False,
C14481,United Kingdom,2011-02-25 13:53:00,2011-06-28 10:38:00,UCI Online Retail,False,
C14482,United Kingdom,2011-04-14 16:41:00,2011-11-21 13:14:00,UCI Online Retail,False,
C14483,United Kingdom,2011-03-03 10:26:00,2011-07-13 09:45:00,UCI Online Retail,False,
C14484,United Kingdom,2011-10-20 14:11:00,2011-10-20 14:11:00,UCI Online Retail,False,
C14485,United Kingdom,2011-11-01 12:25:00,2011-11-01 12:25:00,UCI Online Retail,False,
C14487,United Kingdom,2010-12-06 12:55:00,2011-11-13 12:17:00,UCI Online Retail,False,
C14488,United Kingdom,2011-10-03 09:30:00,2011-10-19 14:39:00,UCI Online Retail,False,
C14489,United Kingdom,2011-05-16 14:51:00,2011-05-16 14:51:00,UCI Online Retail,False,
C14491,United Kingdom,2010-12-02 12:10:00,2011-06-17 15:22:00,UCI Online Retail,False,
C14493,United Kingdom,2011-07-07 16:59:00,2011-12-02 16:14:00,UCI Online Retail,False,
C14494,United Kingdom,2011-11-14 09:21:00,2011-11-14 09:21:00,UCI Online Retail,False,
C14495,United Kingdom,2011-08-10 14:13:00,2011-10-20 12:28:00,UCI Online Retail,False,
C14496,United Kingdom,2010-12-01 15:35:00,2011-02-01 09:01:00,UCI Online Retail,False,
C14497,United Kingdom,2011-02-03 17:01:00,2011-02-11 15:20:00,UCI Online Retail,False,
C14498,United Kingdom,2010-12-13 11:29:00,2011-10-28 12:09:00,UCI Online Retail,False,
C14499,United Kingdom,2011-03-06 11:55:00,2011-11-13 13:01:00,UCI Online Retail,False,
