product_id,product_name,median_unit_price,category,cost_ratio,standard_cost,source_system,is_simulated_category,is_simulated_cost,simulation_version
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,0.85,Home Decor,0.6676,0.5675,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22182,CAKE STAND VICTORIAN FILIGREE SMALL,4.13,Other,0.6177,2.5511,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22183,CAKE STAND VICTORIAN FILIGREE MED,5.79,Other,0.4557,2.6385,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22184,CAKE STAND VICTORIAN FILIGREE LARGE,8.47,Other,0.5332,4.5162,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22185,SLATE TILE NATURAL HANGING,1.65,Other,0.5396,0.8903,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22186,RED STAR CARD HOLDER,1.95,Stationery,0.4301,0.8387,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22187,GREEN CHRISTMAS TREE CARD HOLDER,1.95,Gifts & Seasonal,0.5267,1.0271,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22188,BLACK HEART CARD HOLDER,3.95,Stationery,0.4423,1.7471,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22189,CREAM HEART CARD HOLDER,3.95,Stationery,0.5349,2.1129,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22190,LOCAL CAFE MUG,2.46,Kitchen & Dining,0.4347,1.0694,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22191,IVORY DINER WALL CLOCK,8.5,Home Decor,0.6431,5.4664,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22192,BLUE DINER WALL CLOCK,8.5,Home Decor,0.4015,3.4128,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22193,RED DINER WALL CLOCK,8.5,Home Decor,0.6378,5.4213,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22194,BLACK DINER WALL CLOCK,8.5,Home Decor,0.4245,3.6082,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22195,LARGE HEART MEASURING SPOONS,1.65,Kitchen & Dining,0.4425,0.7301,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22196,SMALL HEART MEASURING SPOONS,0.85,Kitchen & Dining,0.5002,0.4252,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22197,POPCORN HOLDER,0.85,Other,0.4408,0.3747,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22198,LARGE POPCORN HOLDER,1.65,Other,0.597,0.985,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22199,FRYING PAN RED RETROSPOT,4.25,Other,0.5806,2.4676,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22200,FRYING PAN PINK POLKADOT,4.25,Other,0.3926,1.6686,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22201,FRYING PAN BLUE POLKADOT,4.25,Other,0.491,2.0868,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22202,MILK PAN PINK POLKADOT,5.605,Other,0.6565,3.6797,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22203,MILK PAN RED RETROSPOT,3.75,Other,0.4473,1.6774,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22204,MILK PAN BLUE POLKADOT,3.36,Other,0.4421,1.4855,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22206,"MUG , DOTCOMGIFTSHOP.COM",0.83,Kitchen & Dining,0.4629,0.3842,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22207,FRYING PAN UNION FLAG,4.25,Other,0.5359,2.2776,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22208,WOOD STAMP SET THANK YOU,0.83,Other,0.4165,0.3457,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22209,WOOD STAMP SET HAPPY BIRTHDAY,0.83,Gifts & Seasonal,0.5027,0.4172,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22210,WOOD STAMP SET BEST WISHES,0.83,Other,0.5462,0.4533,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22211,WOOD STAMP SET FLOWERS,0.83,Other,0.4997,0.4148,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22212,FOUR HOOK  WHITE LOVEBIRDS,2.1,Other,0.5572,1.1701,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22214,CANDLE PLATE LACE WHITE,2.55,Kitchen & Dining,0.5416,1.3811,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22215,CAKE STAND WHITE TWO TIER LACE,8.5,Other,0.4275,3.6338,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22216,T-LIGHT HOLDER WHITE LACE,0.85,Other,0.4216,0.3584,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22217,T-LIGHT HOLDER HANGING LACE,1.25,Other,0.5544,0.693,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22218,CAKE STAND LACE WHITE,4.25,Other,0.6281,2.6694,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22219,LOVEBIRD HANGING DECORATION WHITE,0.85,Home Decor,0.4981,0.4234,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,9.95,Other,0.4454,4.4317,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22221,CAKE STAND LOVEBIRD 2 TIER PINK,9.95,Other,0.6779,6.7451,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22222,CAKE PLATE LOVEBIRD WHITE,4.95,Kitchen & Dining,0.5062,2.5057,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22223,CAKE PLATE LOVEBIRD PINK,4.95,Kitchen & Dining,0.4405,2.1805,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22224,WHITE LOVEBIRD LANTERN,2.95,Home Decor,0.5273,1.5555,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22227,HANGING HEART MIRROR DECORATION,0.65,Home Decor,0.5115,0.3325,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22228,BUNNY WOODEN PAINTED WITH BIRD,0.85,Other,0.5762,0.4898,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22229,BUNNY WOODEN PAINTED WITH FLOWER,0.85,Other,0.5338,0.4537,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22230,JIGSAW TREE WITH WATERING CAN,0.83,Other,0.5104,0.4236,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22231,JIGSAW TREE WITH BIRDHOUSE,1.25,Other,0.5868,0.7335,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22232,JIGSAW TOADSTOOLS 3 PIECE,0.59,Other,0.4035,0.2381,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22233,JIGSAW RABBIT AND BIRDHOUSE,1.25,Other,0.5418,0.6772,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22236,CAKE STAND 3 TIER MAGIC GARDEN,12.75,Other,0.6477,8.2582,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22241,GARLAND WOODEN HAPPY EASTER,1.25,Gifts & Seasonal,0.6036,0.7545,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22242,5 HOOK HANGER MAGIC TOADSTOOL,1.65,Other,0.4675,0.7714,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1.65,Other,0.6324,1.0435,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22244,3 HOOK HANGER MAGIC GARDEN,1.95,Other,0.4698,0.9161,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",0.85,Other,0.6006,0.5105,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22246,MAGIC GARDEN FELT GARLAND,1.95,Other,0.5576,1.0873,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22247,BUNNY DECORATION MAGIC GARDEN,0.85,Home Decor,0.6792,0.5773,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22248,DECORATION  PINK CHICK MAGIC GARDEN,0.85,Home Decor,0.5165,0.439,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22249,DECORATION WHITE CHICK MAGIC GARDEN,0.85,Home Decor,0.4592,0.3903,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,0.85,Home Decor,0.6317,0.5369,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22251,BIRDHOUSE DECORATION MAGIC GARDEN,1.25,Home Decor,0.4012,0.5015,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1.25,Kitchen & Dining,0.4505,0.5631,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22254,FELT TOADSTOOL LARGE,1.25,Other,0.6492,0.8115,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22255,FELT TOADSTOOL  SMALL,0.85,Other,0.4675,0.3974,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22256,FELT FARM ANIMAL CHICKEN,1.25,Other,0.6083,0.7604,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22257,FELT FARM ANIMAL SHEEP,0.85,Other,0.6518,0.554,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22258,FELT FARM ANIMAL RABBIT,1.25,Other,0.5585,0.6981,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22259,FELT FARM ANIMAL HEN,0.85,Other,0.5286,0.4493,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22260,FELT EGG COSY BLUE RABBIT,1.63,Other,0.6312,1.0289,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22261,FELT EGG COSY WHITE RABBIT,0.85,Other,0.4698,0.3993,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22262,FELT EGG COSY CHICKEN,0.85,Other,0.5041,0.4285,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22263,FELT EGG COSY LADYBIRD,0.85,Other,0.6616,0.5624,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22264,FELT FARM ANIMAL WHITE BUNNY,0.85,Other,0.5582,0.4745,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22265,EASTER DECORATION NATURAL CHICK,0.65,Gifts & Seasonal,0.4403,0.2862,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22266,EASTER DECORATION HANGING BUNNY,0.65,Gifts & Seasonal,0.6796,0.4417,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22267,EASTER DECORATION EGG BUNNY,1.25,Gifts & Seasonal,0.5505,0.6881,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22268,DECORATION SITTING BUNNY,0.63,Home Decor,0.3838,0.2418,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22269,EGG CUP NATURAL CHICKEN,0.83,Kitchen & Dining,0.5776,0.4794,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22270,HAPPY EASTER HANGING DECORATION,3.75,Gifts & Seasonal,0.3856,1.446,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22271,FELTCRAFT DOLL ROSIE,2.95,Other,0.4371,1.2894,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22272,FELTCRAFT DOLL MARIA,2.95,Other,0.46,1.357,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22273,FELTCRAFT DOLL MOLLY,2.95,Other,0.4977,1.4682,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22274,FELTCRAFT DOLL EMILY,2.95,Other,0.4488,1.324,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,7.65,Accessories,0.6676,5.1071,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22276,WASH BAG VINTAGE ROSE PAISLEY,2.55,Accessories,0.5924,1.5106,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,2.1,Accessories,0.4138,0.869,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,4.95,Accessories,0.3848,1.9048,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22279,POCKET BAG BLUE PAISLEY RED SPOT,1.25,Accessories,0.5504,0.688,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22280,POCKET BAG PINK PAISELY BROWN SPOT,1.05,Accessories,0.634,0.6657,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22281,EASTER TREE YELLOW BIRDS,5.95,Gifts & Seasonal,0.4921,2.928,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22282,12 EGG HOUSE PAINTED WOOD,12.75,Other,0.6425,8.1919,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22283,6 EGG HOUSE PAINTED WOOD,7.95,Other,0.5472,4.3502,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22284,HEN HOUSE DECORATION,1.65,Home Decor,0.5339,0.8809,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22285,HANGING HEN ON NEST DECORATION,1.65,Home Decor,0.5139,0.8479,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22286,DECORATION WOBBLY RABBIT METAL,1.65,Home Decor,0.5872,0.9689,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22287,DECORATION WOBBLY CHICKEN,1.65,Home Decor,0.5806,0.958,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22288,HANGING METAL RABBIT DECORATION,1.25,Home Decor,0.6212,0.7765,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22289,HANGING METAL CHICKEN DECORATION,1.25,Home Decor,0.4913,0.6141,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22291,HANGING CHICK CREAM DECORATION,1.45,Home Decor,0.5192,0.7528,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22292,HANGING CHICK  YELLOW DECORATION,1.45,Home Decor,0.506,0.7337,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22293,HANGING CHICK GREEN DECORATION,1.45,Home Decor,0.5147,0.7463,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22294,HEART FILIGREE DOVE  SMALL,1.25,Home Decor,0.4761,0.5951,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22295,HEART FILIGREE DOVE LARGE,1.65,Home Decor,0.6043,0.9971,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22296,HEART IVORY TRELLIS LARGE,1.65,Home Decor,0.4707,0.7767,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22297,HEART IVORY TRELLIS SMALL,1.25,Home Decor,0.6488,0.811,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22299,PIG KEYRING WITH LIGHT & SOUND,1.25,Other,0.5383,0.6729,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22300,COFFEE MUG DOG + BALL DESIGN,2.55,Kitchen & Dining,0.6483,1.6532,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22301,COFFEE MUG CAT + BIRD DESIGN,2.55,Kitchen & Dining,0.6497,1.6567,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22302,COFFEE MUG PEARS  DESIGN,2.55,Kitchen & Dining,0.5669,1.4456,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22303,COFFEE MUG APPLES DESIGN,2.55,Kitchen & Dining,0.5931,1.5124,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22304,COFFEE MUG BLUE PAISLEY DESIGN,2.55,Kitchen & Dining,0.3985,1.0162,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22305,COFFEE MUG PINK PAISLEY DESIGN,2.55,Kitchen & Dining,0.3841,0.9795,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22306,SILVER MUG BONE CHINA TREE OF LIFE,1.06,Kitchen & Dining,0.4227,0.4481,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22307,GOLD MUG BONE CHINA TREE OF LIFE,1.06,Kitchen & Dining,0.6525,0.6916,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22308,TEA COSY BLUE STRIPE,4.96,Kitchen & Dining,0.5221,2.5896,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22309,TEA COSY RED  STRIPE,2.55,Kitchen & Dining,0.5051,1.288,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22310,IVORY KNITTED MUG COSY,3.29,Kitchen & Dining,0.4564,1.5016,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22311,OFFICE MUG WARMER BLACK+SILVER,2.95,Kitchen & Dining,0.5849,1.7255,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22312,OFFICE MUG WARMER POLKADOT,2.95,Kitchen & Dining,0.4741,1.3986,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22313,OFFICE MUG WARMER PINK,2.95,Kitchen & Dining,0.5859,1.7284,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22314,OFFICE MUG WARMER CHOC+BLUE,2.95,Kitchen & Dining,0.4802,1.4166,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22315,200 RED + WHITE BENDY STRAWS,1.25,Other,0.4275,0.5344,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22316,200 BENDY SKULL STRAWS,1.25,Other,0.5557,0.6946,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22317,FIVE CATS HANGING DECORATION,2.95,Home Decor,0.4662,1.3753,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22318,FIVE HEART HANGING DECORATION,2.95,Home Decor,0.5456,1.6095,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,0.65,Other,0.4239,0.2755,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22320,BIRDS MOBILE VINTAGE DESIGN,5.95,Other,0.4959,2.9506,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22321,BIRD DECORATION RED RETROSPOT,1.63,Home Decor,0.5892,0.9604,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22322,BIRD DECORATION GREEN POLKADOT,0.85,Home Decor,0.5175,0.4399,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22323,PINK POLKADOT KIDS BAG,1.95,Accessories,0.6198,1.2086,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22324,BLUE POLKADOT KIDS BAG,4.13,Accessories,0.3892,1.6074,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22325,MOBILE VINTAGE HEARTS,4.95,Home Decor,0.5491,2.718,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22326,ROUND SNACK BOXES SET OF4 WOODLAND,2.95,Other,0.5489,1.6193,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22327,ROUND SNACK BOXES SET OF 4 SKULLS,2.95,Other,0.5781,1.7054,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22328,ROUND SNACK BOXES SET OF 4 FRUITS,2.95,Other,0.416,1.2272,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22329,ROUND CONTAINER SET OF 5 RETROSPOT,1.65,Other,0.4415,0.7285,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22331,WOODLAND PARTY BAG + STICKER SET,1.65,Accessories,0.4418,0.729,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22332,SKULLS PARTY BAG + STICKER SET,1.65,Accessories,0.6113,1.0086,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22333,RETROSPOT PARTY BAG + STICKER SET,1.65,Accessories,0.4314,0.7118,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22334,DINOSAUR PARTY BAG + STICKER SET,1.65,Accessories,0.4632,0.7643,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22335,HEART DECORATION PAINTED ZINC,0.65,Home Decor,0.4281,0.2783,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22336,DOVE DECORATION PAINTED ZINC,0.65,Home Decor,0.5808,0.3775,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22337,ANGEL DECORATION PAINTED ZINC,0.63,Home Decor,0.4768,0.3004,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22338,STAR DECORATION PAINTED ZINC,0.19,Home Decor,0.6306,0.1198,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22339,CHRISTMAS TREE PAINTED ZINC,0.19,Gifts & Seasonal,0.6156,0.117,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22340,NOEL GARLAND PAINTED ZINC,0.83,Other,0.6366,0.5284,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22341,LOVE GARLAND PAINTED ZINC,2.4699999999999998,Other,0.6069,1.499,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22342,HOME GARLAND PAINTED ZINC,1.63,Other,0.6724,1.096,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22343,PARTY PIZZA DISH RED RETROSPOT,0.43,Other,0.5969,0.2567,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22344,PARTY PIZZA DISH PINK POLKADOT,0.43,Other,0.5772,0.2482,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22345,PARTY PIZZA DISH BLUE POLKADOT,0.43,Other,0.5991,0.2576,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22346,PARTY PIZZA DISH GREEN POLKADOT,0.43,Other,0.4863,0.2091,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
22348,TEA BAG PLATE RED RETROSPOT,0.85,Kitchen & Dining,0.6553,0.557,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
