customer_id,last_purchase,frequency,monetary,gross_margin,fulfilment_cost,recency_days,observed_historical_clv,r_score,f_score,m_score,rfm_segment
C14438,2011-12-02,10,509.59749999999997,246.0776,53.6,8,192.4776,4,2,1,Potential Loyalists
C14439,2011-11-05,8,3013.3025000000002,1226.4419,201.05,35,1025.3919,2,1,5,Other
C14440,2011-12-01,17,2848.453,1385.5901,239.25,9,1146.3401,4,5,5,Champions
C14441,2011-12-09,8,1903.629,867.3475999999999,167.35,1,699.9975999999999,5,1,4,Other
C14442,2011-08-08,12,2153.1165,1021.8385,198.1,124,823.7384999999999,1,3,4,At Risk
C14443,2011-12-03,15,2155.5434999999998,1030.0936,366.25,7,663.8435999999999,4,4,4,Champions
C14446,2011-12-09,9,1422.617,341.2019,337.7,1,3.5019000000000347,5,1,3,Other
C14447,2011-11-21,12,1406.6435,670.7687,216.65,19,454.1187,3,3,3,Other
C14448,2011-11-30,10,1055.325,487.7532,62.5,10,425.2532,4,2,2,Potential Loyalists
C14449,2011-11-21,6,935.844,421.6014,262.8,19,158.8014,3,1,2,Other
C14450,2011-11-22,17,1312.218,604.1227,131.15,18,472.97270000000003,3,5,3,Loyal
C14451,2011-12-04,10,1181.4875,536.8999,161.4,6,375.4999,4,2,3,Potential Loyalists
C14452,2011-12-08,20,1442.705,709.9092,97.0,2,612.9092,5,5,3,Loyal
C14453,2011-11-25,13,673.383,321.7445,50.75,15,270.9945,3,3,1,Other
C14456,2011-12-04,14,3235.345,1174.588,1026.4,6,148.18799999999987,4,4,5,Champions
C14457,2011-12-08,11,970.1505,465.2044,57.5,2,407.7044,5,2,2,Potential Loyalists
C14459,2011-11-13,13,2765.332,1088.6633,304.85,27,783.8132999999999,2,3,5,At Risk
C14460,2011-12-03,17,1200.71,461.3408,350.2,7,111.14080000000001,4,5,3,Loyal
C14461,2011-11-16,15,2594.74,1185.6807000000001,300.35,24,885.3307000000001,2,4,4,At Risk
C14462,2011-11-08,15,2168.4825,1007.8969,346.6,32,661.2968999999999,2,4,4,At Risk
C14463,2011-10-28,9,973.1479999999999,415.21979999999996,79.6,43,335.61979999999994,1,1,2,Lost
C14465,2011-12-06,16,1691.335,825.0036,174.55,4,650.4536,5,4,4,Champions
C14466,2011-11-28,21,3342.0105,1553.1872999999998,396.05,12,1157.1372999999999,4,5,5,Champions
C14467,2011-11-22,12,997.903,459.7914,120.45,18,339.3414,3,3,2,Other
C14470,2011-11-28,9,2841.218,1511.4578999999999,88.4,12,1423.0578999999998,4,1,5,Other
C14472,2011-12-07,14,2055.978,949.9235,412.55,3,537.3734999999999,5,4,4,Champions
C14473,2011-09-26,17,995.948,461.01890000000003,78.35,75,382.6689,1,5,2,At Risk
C14474,2011-11-10,9,1116.72,535.2452,74.8,30,460.44519999999994,2,1,3,Other
C14475,2011-09-29,8,1347.573,626.1784,172.35,72,453.8284,1,1,3,Lost
C14476,2011-10-28,7,504.51,262.1256,54.55,43,207.5756,1,1,1,Lost
C14477,2011-11-28,14,1683.1205,628.8345,276.3,12,352.53450000000004,4,4,4,Champions
C14479,2011-11-24,9,929.047,473.60200000000003,61.95,16,411.65200000000004,3,1,2,Other
C14480,2011-12-07,13,900.131,394.3677,82.3,3,312.0677,5,3,2,Potential Loyalists
C14481,2011-12-07,13,1104.206,530.3462,202.65,3,327.6962,5,3,3,Potential Loyalists
C14482,2011-11-21,16,2676.331,1139.2522000000001,602.3,19,536.9522000000002,3,4,4,Loyal
C14483,2011-11-03,13,991.2085,513.0409,66.5,37,446.54089999999997,2,3,2,At Risk
C14484,2011-11-25,9,1067.833,483.56510000000003,97.5,15,386.06510000000003,3,1,2,Other
C14485,2011-11-12,15,3117.164,1552.4088,66.95,28,1485.4587999999999,2,4,5,At Risk
C14487,2011-11-13,13,1484.2875,693.2874,270.2,27,423.08740000000006,2,3,3,At Risk
C14488,2011-10-11,9,1787.6734999999999,829.201,305.0,60,524.201,1,1,4,Lost
C14489,2011-11-21,11,1591.5555,735.0165,132.55,19,602.4665,3,2,4,Other
C14491,2011-09-04,15,1222.4045,582.3577,88.4,97,493.95770000000005,1,4,3,At Risk
C14493,2011-12-02,18,3418.7765,1618.5027,488.90000000000003,8,1129.6027,4,5,5,Champions
C14494,2011-11-14,9,584.3405,277.0666,56.65,26,220.4166,2,1,1,Other
C14495,2011-10-20,6,345.4055,153.6391,36.55,51,117.08910000000002,1,1,1,Lost
C14496,2011-09-24,9,910.6185,430.1235,75.75,77,354.3735,1,1,2,Lost
C14497,2011-12-05,14,1220.0395,578.3836,120.95,5,457.4336,5,4,3,Loyal
C14498,2011-12-05,18,2643.7535,1198.3242,421.5,5,776.8242,5,5,4,Champions
C14499,2011-12-06,16,1184.151,562.6958,206.45,4,356.2458,5,4,3,Loyal
C14500,2011-11-23,11,763.6795000000001,357.9153,68.10000000000001,17,289.8153,3,2,1,Other
C14501,2011-12-06,8,480.71999999999997,238.272,72.4,4,165.87199999999999,5,1,1,Other
C14502,2011-11-20,22,3453.682,1426.3399,557.75,20,868.5899,3,5,5,Loyal
C14503,2011-12-06,19,4307.535,2083.3776,738.3000000000001,4,1345.0775999999996,5,5,5,Champions
C14504,2011-10-26,19,1591.3725,752.1398,154.0,45,598.1398,1,5,4,At Risk
C14505,2011-11-22,14,6274.3485,2906.0066,975.6,18,1930.4066000000003,3,4,5,Loyal
C14506,2011-12-09,18,2527.783,1248.0726,281.95,1,966.1225999999999,5,5,4,Champions
C14507,2011-11-20,13,2547.917,1083.8785,229.8,20,854.0785000000001,3,3,4,Other
C14508,2011-12-02,12,588.5295,281.7602,68.25,8,213.5102,4,3,1,Potential Loyalists
C14511,2011-11-28,10,1554.228,700.3941,287.75,12,412.6441,4,2,4,Potential Loyalists
C14512,2011-10-31,9,776.6465,365.3518,66.1,40,299.2518,2,1,2,Other
C14513,2011-10-04,13,936.9655,431.3919,150.65,67,280.7419,1,3,2,At Risk
C14514,2011-12-06,16,3777.817,1808.0799,237.9,4,1570.1798999999999,5,4,5,Champions
C14515,2011-12-06,12,2349.227,1055.8404,403.8,4,652.0404000000001,5,3,4,Potential Loyalists
C14517,2011-11-27,16,1079.4950000000001,510.2575,74.15,13,436.10749999999996,3,4,3,Loyal
C14518,2011-12-01,9,518.365,212.525,118.15,9,94.375,4,1,1,Other
C14520,2011-12-08,8,598.768,250.9145,68.05,2,182.86450000000002,5,1,1,Other
C14522,2011-11-24,17,3155.4785,1362.5338,221.25,16,1141.2838,3,5,5,Loyal
C14523,2011-12-08,11,607.952,281.8578,114.4,2,167.4578,5,2,1,Potential Loyalists
C14524,2011-12-09,18,2441.994,1155.8004,263.1,1,892.7004000000001,5,5,4,Champions
C14525,2011-11-20,21,4808.8279999999995,2270.1627,958.2,20,1311.9626999999998,3,5,5,Loyal
C14527,2011-12-07,66,9237.588,4368.9779,764.1,3,3604.8779,5,5,5,Champions
C14528,2011-11-05,7,654.6545,330.3447,112.45,35,217.8947,2,1,1,Other
C14529,2011-12-08,17,1271.564,588.0801,154.54999999999998,2,433.53010000000006,5,5,3,Loyal
C14530,2011-11-14,20,3891.231,1915.4631,536.1,26,1379.3631,2,5,5,At Risk
C14532,2011-11-27,16,2196.3335,1056.3349,138.1,13,918.2349,3,4,4,Loyal
C14533,2011-11-15,12,2089.9235,569.1258,1418.8,25,-849.6741999999999,2,3,4,At Risk
C14534,2011-12-07,22,4609.762,2152.0517,723.85,3,1428.2017,5,5,5,Champions
C14535,2011-10-10,14,4008.8435,1943.8866,672.0,61,1271.8866,1,4,5,At Risk
C14536,2011-09-27,14,1017.4825,451.5119,51.45,74,400.06190000000004,1,4,2,At Risk
C14537,2011-11-20,9,1065.7635,504.9643,70.5,20,434.4643,3,1,2,Other
C14538,2011-11-14,15,1062.8135,516.2905,95.2,26,421.09049999999996,2,4,2,At Risk
C14539,2011-11-24,14,1275.0345,625.6136,181.6,16,444.0136,3,4,3,Loyal
C14540,2011-11-30,12,1424.119,675.1713,169.8,10,505.37129999999996,4,3,3,Potential Loyalists
C14541,2011-12-07,17,1960.0155,906.9866,251.05,3,655.9366,5,5,4,Champions
C14542,2011-11-26,13,810.9295,372.08660000000003,41.6,14,330.4866,3,3,2,Other
C14543,2011-11-20,23,4005.2644999999998,1799.0803999999998,258.75,20,1540.3303999999998,3,5,5,Loyal
C14544,2011-12-06,18,2723.3845,1306.3376,579.45,4,726.8876,5,5,4,Champions
C14546,2011-12-04,13,3063.9905,1472.3366,487.9,6,984.4366000000001,4,3,5,Potential Loyalists
C14547,2011-12-06,13,4275.2225,1769.6295,939.4,4,830.2295,5,3,5,Potential Loyalists
C14548,2011-11-23,17,1359.816,594.3658,133.85,17,460.5158,3,5,3,Loyal
C14549,2011-11-18,13,927.266,426.5693,78.95,22,347.6193,3,3,2,Other
C14550,2011-11-29,10,1363.86,619.1182,166.0,11,453.1182,4,2,3,Potential Loyalists
C14551,2011-11-21,8,444.834,209.8497,52.699999999999996,19,157.14970000000002,3,1,1,Other
C14552,2011-10-03,12,778.0965,373.52570000000003,65.85,68,307.6757,1,3,2,At Risk
C14553,2011-11-20,12,1185.222,558.5,189.5,20,369.0,3,3,3,Other
C14554,2011-11-29,12,2635.461,1187.1291,529.8,11,657.3291000000002,4,3,4,Potential Loyalists
C14555,2011-10-26,12,1107.531,517.2866,71.05,45,446.2366,1,3,3,At Risk
C14557,2011-09-15,7,985.5045,410.0554,194.25,86,215.80540000000002,1,1,2,Lost
C14560,2011-12-02,37,3351.453,1446.0188,487.35,8,958.6688,4,5,5,Champions
C14561,2011-10-12,11,1612.9315,680.054,380.7,59,299.354,1,2,4,Lost
C14562,2011-12-06,27,5623.482,2650.4123,663.15,4,1987.2622999999999,5,5,5,Champions
C14565,2011-11-07,12,3820.8555,1747.8838,567.95,33,1179.9338,2,3,5,At Risk
C14566,2011-12-04,15,2307.0135,782.8427,319.3,6,463.5427,4,4,4,Champions
C14567,2011-10-31,12,2422.0485,1143.6895,180.20000000000002,40,963.4894999999999,2,3,4,At Risk
C14569,2011-12-08,8,448.276,174.17430000000002,49.85,2,124.32430000000002,5,1,1,Other
C14570,2011-11-11,17,1189.9185,544.4722,77.5,29,466.97220000000004,2,5,3,At Risk
C14572,2011-12-06,14,3054.9355,1502.6903,517.55,4,985.1403,5,4,5,Champions
C14573,2011-09-12,17,1938.606,911.4963,210.29999999999998,89,701.1963000000001,1,5,4,At Risk
C14576,2011-10-23,12,569.5945,265.61490000000003,33.0,48,232.61490000000003,1,3,1,At Risk
C14577,2011-12-09,9,1235.637,533.2345,142.75,1,390.4845,5,1,3,Other
C14578,2011-12-06,12,906.873,374.6827,121.5,4,253.1827,5,3,2,Potential Loyalists
C14581,2011-11-23,12,603.092,277.24850000000004,103.55000000000001,17,173.69850000000002,3,3,1,Other
C14582,2011-11-28,16,937.4105,412.3494,70.25,12,342.0994,4,4,2,Loyal
C14583,2011-12-08,15,1853.5555,849.1351,296.15,2,552.9851,5,4,4,Champions
C14584,2011-11-10,10,1688.94,839.0591000000001,152.25,30,686.8091000000001,2,2,4,Other
C14585,2011-11-30,11,617.4895,299.4541,59.6,10,239.8541,4,2,1,Potential Loyalists
C14586,2011-12-05,12,799.2355,352.7749,189.9,5,162.8749,5,3,2,Potential Loyalists
C14587,2011-11-21,19,2105.9405,1019.0726999999999,289.75,19,729.3226999999999,3,5,4,Loyal
C14589,2011-10-19,9,334.31600000000003,148.7023,22.15,52,126.5523,1,1,1,Lost
C14591,2011-11-29,12,1699.6745,774.8050000000001,451.55,11,323.25500000000005,4,3,4,Potential Loyalists
C14592,2011-11-30,15,1114.5175,477.6263,178.6,10,299.0263,4,4,3,Loyal
C14593,2011-11-18,14,1372.9155,629.1329,152.55,22,476.58289999999994,3,4,3,Loyal
C14594,2011-12-02,6,487.1895,235.3004,74.25,8,161.0504,4,1,1,Other
C14595,2011-11-20,18,2412.9305,1137.012,377.40000000000003,20,759.6119999999999,3,5,4,Loyal
C14597,2011-11-28,13,1621.497,747.4089,231.4,12,516.0089,4,3,4,Potential Loyalists
C14598,2011-10-26,11,873.1895,396.7925,96.0,45,300.7925,1,2,2,Lost
C14600,2011-11-11,10,890.0775,461.0204,70.15,29,390.8704,2,2,2,Other
C14601,2011-11-29,12,884.2155,360.9129,93.45,11,267.4629,4,3,2,Potential Loyalists
C14603,2011-11-13,8,1017.3085,436.58750000000003,159.5,27,277.08750000000003,2,1,2,Other
C14606,2011-12-08,104,12697.385,5824.5683,2199.35,2,3625.2183,5,5,5,Champions
C14607,2011-11-24,18,16481.7615,-6727.187,4045.65,16,-10772.837,3,5,5,Loyal
C14608,2011-12-05,12,2487.725,971.6341,177.70000000000002,5,793.9341,5,3,4,Potential Loyalists
C14609,2011-12-05,14,1279.8885,46.44040000000003,2488.2,5,-2441.7596,5,4,3,Loyal
C14616,2011-11-22,8,648.1475,232.50809999999998,53.5,18,179.00809999999998,3,1,1,Other
C14618,2011-11-30,14,39477.067,22604.069600000003,122.55,10,22481.519600000003,4,4,5,Champions
C14619,2011-11-23,11,857.039,392.7222,81.55,17,311.1722,3,2,2,Other
C14620,2011-12-09,13,942.995,421.4522,107.75,1,313.7022,5,3,2,Potential Loyalists
C14621,2011-12-08,11,2166.766,1005.2744,363.15,2,642.1244,5,2,4,Potential Loyalists
C14622,2011-10-03,8,872.654,435.3267,74.5,68,360.8267,1,1,2,Lost
C14623,2011-11-10,11,1205.068,501.13280000000003,165.5,30,335.63280000000003,2,2,3,Other
C14624,2011-10-13,9,1161.1845,552.5162,78.15,58,474.36620000000005,1,1,3,Lost
C14625,2011-08-14,14,2813.214,1362.0911,154.3,118,1207.7911000000001,1,4,5,At Risk
C14626,2011-11-22,17,3514.7335,1627.1507,530.35,18,1096.8006999999998,3,5,5,Loyal
C14627,2011-10-20,9,636.0735,314.7124,28.8,51,285.9124,1,1,1,Lost
C14628,2011-10-20,11,1249.0005,606.842,119.65,51,487.192,1,2,3,Lost
C14629,2011-12-05,12,1403.3035,656.6151,156.6,5,500.01509999999996,5,3,3,Potential Loyalists
C14631,2011-11-27,13,1515.541,689.7345,248.3,13,441.4345,3,3,3,Other
C14632,2011-10-28,12,667.892,314.2552,63.15,43,251.1052,1,3,1,At Risk
C14633,2011-11-10,14,1104.7905,529.2710999999999,72.45,30,456.82109999999994,2,4,3,At Risk
C14636,2011-11-03,17,1578.8185,745.1596,136.25,37,608.9096,2,5,4,At Risk
C14638,2011-10-20,9,1059.1655,513.7038,81.2,51,432.5038,1,1,2,Lost
C14639,2011-12-06,15,3528.5615,1684.2944,529.35,4,1154.9443999999999,5,4,5,Champions
C14640,2011-12-04,17,2742.026,1279.0473,340.85,6,938.1972999999999,4,5,5,Champions
C14641,2011-11-18,16,1047.208,494.3874,77.55,22,416.8374,3,4,2,Loyal
C14642,2011-11-06,9,568.459,262.1252,49.4,34,212.7252,2,1,1,Other
C14643,2011-10-21,10,1102.5484999999999,326.6699,311.05,50,15.619899999999973,1,2,3,Lost
C14644,2011-11-08,12,1422.437,626.9792,120.6,32,506.37919999999997,2,3,3,At Risk
C14645,2011-12-01,9,1092.454,481.6591,154.05,9,327.6091,4,1,3,Other
C14646,2011-12-08,81,280702.2765,101205.421,68943.95,2,32261.471000000005,5,5,5,Champions
C14647,2011-10-23,11,796.5175,396.5854,64.25,48,332.3354,1,2,2,Lost
C14649,2011-12-09,7,1697.3105,797.1877999999999,360.84999999999997,1,436.33779999999996,5,1,4,Other
C14651,2011-10-03,10,1173.432,533.6499,140.75,68,392.8999,1,2,3,Lost
C14652,2011-11-19,10,719.362,325.58750000000003,48.85,21,276.7375,3,2,1,Other
C14653,2011-12-08,10,2094.005,989.1273,340.2,2,648.9273000000001,5,2,4,Potential Loyalists
C14655,2011-12-01,18,2548.8665,1149.9748,420.45,9,729.5247999999999,4,5,4,Champions
C14656,2011-09-29,13,726.968,324.06759999999997,72.45,72,251.61759999999998,1,3,1,At Risk
C14657,2011-11-22,19,2083.908,1046.4645,210.05,18,836.4145000000001,3,5,4,Loyal
C14658,2011-12-04,8,516.4905,244.12869999999998,33.55,6,210.57869999999997,4,1,1,Other
C14659,2011-12-01,23,3384.206,1569.47,461.15,9,1108.3200000000002,4,5,5,Champions
C14660,2011-11-17,11,1391.984,615.5205,104.4,23,511.1205,2,2,3,Other
C14661,2011-11-13,7,507.536,219.7827,32.2,27,187.5827,2,1,1,Other
C14662,2011-11-11,7,912.8565,416.1586,211.45,29,204.7086,2,1,2,Other
C14664,2011-11-20,8,1004.2455,467.4333,179.1,20,288.3333,3,1,2,Other
C14665,2011-10-10,7,1903.618,898.1273,265.3,61,632.8272999999999,1,1,4,Lost
C14666,2011-11-30,14,1334.7755,584.2813,103.3,10,480.9813,4,4,3,Loyal
C14667,2011-11-29,38,11097.419,5291.5457,1902.75,11,3388.7956999999997,4,5,5,Champions
C14669,2011-10-09,8,1533.7895,747.3765,282.55,62,464.82649999999995,1,1,3,Lost
C14670,2011-10-15,11,884.4145,411.7192,144.7,56,267.0192,1,2,2,Lost
C14672,2011-11-27,11,1196.165,585.5046,185.0,13,400.5046,3,2,3,Other
C14673,2011-12-06,17,2261.9365,1059.3365000000001,388.15000000000003,4,671.1865,5,5,4,Champions
C14675,2011-11-23,11,1246.9785,576.3136,149.4,17,426.9136,3,2,3,Other
C14676,2011-11-08,15,3002.9265,1396.3711,901.1,32,495.27110000000005,2,4,5,At Risk
C14679,2011-11-18,5,274.543,127.2199,19.35,22,107.8699,3,1,1,Other
C14680,2011-11-14,26,29412.595,10693.3799,4750.8,26,5942.5799,2,5,5,At Risk
C14681,2011-11-16,10,950.313,425.4399,47.9,24,377.53990000000005,2,2,2,Other
C14682,2011-12-08,9,572.5425,262.7439,49.3,2,213.44389999999999,5,1,1,Other
C14684,2011-11-14,13,1731.0325,820.6547,308.95,26,511.70470000000006,2,3,4,At Risk
C14687,2011-10-30,6,876.5895,382.8449,181.45000000000002,41,201.39489999999998,1,1,2,Lost
C14688,2011-12-02,30,5939.0975,2637.3525,1276.0,8,1361.3525,4,5,5,Champions
C14689,2011-11-12,15,877.6335,424.0693,70.7,28,353.3693,2,4,2,At Risk
C14690,2011-10-26,12,1028.091,512.9928,86.95,45,426.0428,1,3,2,At Risk
C14691,2011-11-09,11,2391.824,1050.4704,266.8,31,783.6704,2,2,4,Other
C14692,2011-11-03,10,837.348,404.3925,111.95,37,292.4425,2,2,2,Other
C14693,2011-11-24,16,880.3585,439.6692,50.3,16,389.3692,3,4,2,Loyal
C14696,2011-12-05,18,2644.9395,1107.6675,597.5,5,510.1675,5,5,4,Champions
C14697,2011-11-28,15,846.2875,362.2145,104.0,12,258.2145,4,4,2,Loyal
C14698,2011-12-08,19,2035.5810000000001,894.2876,254.04999999999998,2,640.2376,5,5,4,Champions
C14699,2011-05-09,2,195.32,101.69030000000001,29.95,215,71.7403,1,1,1,Lost
C14700,2011-11-28,12,2707.8165,1287.7332,483.45,12,804.2831999999999,4,3,4,Potential Loyalists
C14701,2011-11-29,18,3188.061,1481.24,352.65,11,1128.5900000000001,4,5,5,Champions
C14702,2011-12-08,25,3516.687,1573.8621,527.05,2,1046.8121,5,5,5,Champions
C14703,2011-11-25,8,677.1385,289.8139,84.60000000000001,15,205.21389999999997,3,1,1,Other
C14704,2011-11-28,20,2173.8215,866.3494,400.59999999999997,12,465.7494,4,5,4,Champions
C14705,2011-08-28,7,576.6445,263.8216,53.3,104,210.52159999999998,1,1,1,Lost
C14708,2011-12-07,9,1357.8485,530.4402,234.9,3,295.5402,5,1,3,Other
C14709,2011-11-24,17,5169.4285,2174.2958000000003,881.7,16,1292.5958000000003,3,5,5,Loyal
C14710,2011-11-25,16,1087.88,518.198,163.2,15,354.998,3,4,3,Loyal
C14711,2011-11-29,20,3232.8585,1562.4735,361.8,11,1200.6735,4,5,5,Champions
C14712,2011-11-10,9,1339.909,523.0961,129.15,30,393.9461,2,1,3,Other
C14713,2011-11-30,21,3108.974,1435.1561,593.05,10,842.1061,4,5,5,Champions
C14714,2011-11-15,10,736.3095,332.2945,105.2,25,227.09450000000004,2,2,1,Other
C14715,2011-11-19,12,1276.827,637.5466,205.75,21,431.7966,3,3,3,Other
C14716,2011-11-03,14,998.066,479.9519,207.6,37,272.3519,2,4,2,At Risk
C14719,2011-12-08,9,1735.2015,829.8936,369.55,2,460.3436,5,1,4,Other
C14720,2011-12-04,13,1072.343,494.08279999999996,100.35,6,393.7328,4,3,2,Potential Loyalists
C14722,2011-11-19,10,700.394,328.1857,64.10000000000001,21,264.0857,3,2,1,Other
C14723,2011-11-29,14,1516.804,689.2900999999999,260.9,11,428.39009999999996,4,4,3,Loyal
C14725,2011-11-29,15,1682.8785,784.5484,252.75,11,531.7984,4,4,4,Champions
C14727,2011-12-05,9,804.802,390.8188,49.300000000000004,5,341.5188,5,1,2,Other
C14729,2011-08-26,9,777.7139999999999,380.8843,94.3,106,286.5843,1,1,2,Lost
C14730,2011-12-08,21,3061.8705,1350.4554,420.5,2,929.9554,5,5,5,Champions
C14731,2011-11-28,12,633.817,248.9573,110.9,12,138.0573,4,3,1,Potential Loyalists
C14732,2011-12-01,14,2901.3285,1268.4822,509.45,9,759.0321999999999,4,4,5,Champions
C14733,2011-11-28,27,10247.951000000001,3876.3957,1359.85,12,2516.5457,4,5,5,Champions
C14735,2011-12-06,40,6587.5665,3054.47,817.15,4,2237.3199999999997,5,5,5,Champions
C14737,2011-12-06,13,1713.7095,825.2618,150.0,4,675.2618,5,3,4,Potential Loyalists
C14738,2011-10-28,16,3185.9985,1418.6029,238.70000000000002,43,1179.9029,1,4,5,At Risk
C14739,2011-12-05,17,4489.479,1866.2541,1367.1499999999999,5,499.10410000000024,5,5,5,Champions
C14740,2011-11-07,15,2002.983,974.2324,292.35,33,681.8824,2,4,4,At Risk
C14741,2011-11-28,15,2052.2945,967.2945,323.6,12,643.6945,4,4,4,Champions
C14744,2011-11-23,18,1510.549,675.1699,251.55,17,423.6199,3,5,3,Loyal
C14745,2011-11-22,9,1464.4365,669.7326,377.25,18,292.48260000000005,3,1,3,Other
C14747,2011-10-30,15,1419.6165,674.8263000000001,72.15,41,602.6763000000001,1,4,3,At Risk
C14748,2011-11-10,14,1728.254,825.577,450.40000000000003,30,375.17699999999996,2,4,4,At Risk
C14752,2011-11-25,8,661.135,285.8962,110.8,15,175.0962,3,1,1,Other
C14753,2011-11-22,13,1474.79,686.2563,110.6,18,575.6563,3,3,3,Other
C14754,2011-12-05,14,1343.3685,658.7351,203.55,5,455.1851,5,4,3,Loyal
C14755,2011-12-04,20,5723.766,2754.9119,803.65,6,1951.2619,4,5,5,Champions
C14756,2011-11-24,10,1378.709,668.8057,173.05,16,495.7557,3,2,3,Other
C14757,2011-10-11,11,1086.2175,524.5442,85.25,60,439.29420000000005,1,2,3,Lost
C14758,2011-11-29,11,1995.984,993.8243,170.95000000000002,11,822.8743,4,2,4,Potential Loyalists
C14759,2011-12-05,11,2084.459,995.2762,224.8,5,770.4762000000001,5,2,4,Potential Loyalists
C14760,2011-11-15,8,415.558,196.8708,32.3,25,164.57080000000002,2,1,1,Other
C14761,2011-10-26,12,655.2325,307.75149999999996,68.9,45,238.85149999999996,1,3,1,At Risk
C14762,2011-06-18,5,583.876,289.4036,136.6,175,152.8036,1,1,1,Lost
C14764,2011-11-29,11,736.548,316.58799999999997,94.10000000000001,11,222.48799999999994,4,2,1,Potential Loyalists
C14765,2011-11-10,9,665.3415,337.94300000000004,64.35,30,273.5930000000001,2,1,1,Other
C14766,2011-12-01,12,2684.9715,1275.0773,485.95,9,789.1272999999999,4,3,4,Potential Loyalists
C14768,2011-11-22,10,599.2785,258.7627,41.0,18,217.7627,3,2,1,Other
C14769,2011-12-07,16,10743.6875,4919.885,2556.3,3,2363.585,5,4,5,Champions
C14770,2011-10-30,11,1294.6935,625.1709,200.15,41,425.0209,1,2,3,Lost
C14772,2011-11-01,10,778.879,391.2752,57.2,39,334.0752,2,2,2,Other
C14775,2011-10-12,19,2251.927,1024.9587,453.2,59,571.7586999999999,1,5,4,At Risk
C14776,2011-10-19,19,2874.259,1323.4234999999999,1119.7,52,203.72349999999983,1,5,5,At Risk
C14777,2011-11-02,13,822.419,395.983,42.75,38,353.233,2,3,2,At Risk
C14778,2011-10-15,9,1191.753,566.3756,129.0,56,437.37559999999996,1,1,3,Lost
C14779,2011-11-02,13,936.8555,407.4027,62.7,38,344.7027,2,3,2,At Risk
C14780,2011-11-05,8,663.23,286.1894,125.15,35,161.03939999999997,2,1,1,Other
C14782,2011-11-08,11,766.187,334.9213,65.4,32,269.5213,2,2,1,Other
C14784,2011-11-13,12,964.4715,470.5722,112.05000000000001,27,358.5222,2,3,2,At Risk
C14785,2011-11-29,12,396.553,182.0859,49.800000000000004,11,132.2859,4,3,1,Potential Loyalists
C14788,2011-12-02,7,1041.74,490.2841,162.05,8,328.2341,4,1,2,Other
C14789,2011-11-11,6,615.9675,283.6038,59.95,29,223.6538,2,1,1,Other
C14790,2011-11-23,14,1537.3935,727.783,276.75,17,451.033,3,4,3,Loyal
C14792,2011-11-10,8,2851.7135000000003,1449.2147999999997,27.25,30,1421.9647999999997,2,1,5,Other
C14793,2011-11-25,15,2170.9625,965.0216000000001,72.5,15,892.5216000000001,3,4,4,Loyal
C14794,2011-12-07,16,1860.7595,834.5741,264.05,3,570.5241000000001,5,4,4,Champions
C14795,2011-10-24,10,491.2615,253.7937,30.7,47,223.0937,1,2,1,Lost
C14796,2011-12-08,24,8346.239,3602.3001,2112.5,2,1489.8001,5,5,5,Champions
C14798,2011-11-22,18,906.219,424.264,95.10000000000001,18,329.164,3,5,2,Loyal
C14799,2011-11-20,9,476.7675,236.3893,72.25,20,164.1393,3,1,1,Other
C14800,2011-11-26,17,4713.275,2207.1637,1291.6,14,915.5637000000002,3,5,5,Loyal
C14801,2011-11-07,10,573.784,267.5628,87.55,33,180.01279999999997,2,2,1,Other
C14803,2011-08-19,13,1480.687,678.5577000000001,157.85,113,520.7077,1,3,3,At Risk
C14804,2011-12-01,11,876.2245,429.7073,64.85,9,364.8573,4,2,2,Potential Loyalists
C14805,2011-11-24,14,1189.3635,581.4686,66.6,16,514.8686,3,4,3,Loyal
